State,Local Government Area,Ward,Polling Unit Code,Polling Unit,Latitude,Longitude,Distance_km_to_Centroid,Cluster_ID,Coordinator_ID
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,17,INFANT JESUS PRIMARY SCHOOL III,6.136785,6.784578,0.175113295,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,18,EPIGNOSIS STANDARD COLLEGE WOLIWO I,6.136558,6.784695,0.155716486,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,19,EPIGNOSIS STANDARD COLLEGE WOLIWO II,6.136528,6.784695,0.155039163,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,20,EPIGNOSIS STANDARD COLLEGE WOLIWO III,6.1363,6.788,0.213309715,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,21,EPIGNOSIS STANDARD COLLEGE WOLIWO IV,6.1363,6.788,0.213309715,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,22,EPIGNOSIS STANDARD COLLEGE WOLIWO V,6.136698,6.78827,0.247958493,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,23,EPIGNOSIS STANDARD COLLEGE COMPUTER CENTER,6.1362,6.788,0.213363499,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,24,OPEN SPACE BESIDE WOLIWO HEALTH CENTER I,6.1363,6.7881,0.224363144,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,25,OPEN SPACE BESIDE WOLIWO HEALTH CENTER II,6.135987,6.787991,0.214414951,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,26,"OPEN SPACE IN FRONT OF NO. 9, SILAS WORKS ROAD I",6.13599,6.788017,0.217214803,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,27,"OPEN SPACE IN FRONT OF NO. 9, SILAS WORKS ROAD II",6.136502,6.788642,0.285518326,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,28,"OPEN SPACE IN FRONT OF NO. 9, SILAS WORKS ROAD III",6.136502,6.788642,0.285518326,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,29,OPEN SPACE IN FRONT OF NO. 7 SILAS WORKS ROAD,6.134362,6.786497,0.216160081,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,30,"OPEN SPACE IN FRONT OF NO. 70, AKUNNIA NJOTE STREET I",6.134373,6.786558,0.216543913,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,31,"OPEN SPACE IN FRONT OF NO. 70, AKUNNIA NJOTE STREET II",6.134403,6.78684,0.223230989,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,32,OPEN SPACE AT EBILIEKWE JUNCTION I,6.134253,6.786548,0.229235493,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,33,OPEN SPACE AT EBILIEKWE JUNCTION II,6.134152,6.786575,0.240851901,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,34,"OPEN SPACE INFRONT OF NO. 67, AKUNNIA NJOTE STREET I",6.134538,6.787516,0.24930634,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,35,"OPEN SPACE INFRONT OF NO. 67, AKUNNIA NJOTE STREET II",6.134463,6.787454,0.251540228,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,36,"OPEN SPACE INFRONT OF NO. 63, AKUNNIA NJOTE STREET I",6.13404,6.786587,0.25327984,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,37,"OPEN SPACE INFRONT OF NO. 63, AKUNNIA NJOTE STREET II",6.13397,6.786597,0.261113394,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,38,"OPEN SPACE IN FRONT OF NO. 11, AKUNNIA NJOTE STREET, ADJACENT WOLIWO MICROFINANCE BANK I",6.133895,6.786608,0.269515267,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,39,"OPEN SPACE IN FRONT OF NO. 11, AKUNNIA NJOTE STREET ADJACENT WOLIWO MICROFINANCE BANK II",6.134214,6.787525,0.278498768,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,40,OPEN SPACE AT AKUNNIA NJOTE STREET JUNCTION BY RICE MARKET I,6.133543,6.787552,0.343561206,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,41,OPEN SPACE AT AKUNNIA NJOTE STREET JUNCTION BY RICE MARKET II,6.133348,6.787152,0.345075002,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,42,INFANT JESUS NURSERY/PRIMARY SCHOOL I,6.133533,6.787584,0.346234428,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,43,INFANT JESUS NURSERY/PRIMARY SCHOOL II,6.133425,6.787408,0.348098586,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,44,INFANT JESUS NURSERY/PRIMARY SCHOOL III,6.133357,6.787283,0.349429986,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,45,INFANT JESUS SECONDARY SCHOOL I,6.132538,6.786773,0.421002503,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,46,INFANT JESUS SECONDARY SCHOOL II,6.132543,6.786954,0.424605413,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,10 - FEGGE VII,47,INFANT JESUS SECONDARY SCHOOL III,6.132524,6.786698,0.421088564,10---fegge-vii-c1,coord-10---fegge-vii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,1,PIONEER PRY. SCHOOL I,5.9682709,7.1236223,0,11---odoakpu-i-c1,coord-11---odoakpu-i-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,2,PIONEER PRY. SCHOOL II,6.1442,6.7878,0.132021748,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,3,PIONEER PRY. SCHOOL III,6.1442,6.7879,0.12347104,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,4,O'CONNOR PRY. SCHOOL I,6.1442,6.7879,0.12347104,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,5,O'CONNOR PRY. SCHOOL II,6.14393897,6.78776376,0.120116311,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,6,O'CONNOR PRY. SCHOOL III,6.14371295,6.78781405,0.106199254,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,7,C.K.C PRIMARY SCHOOL I,6.143712295,6.78777147,0.110743822,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,8,C.K.C PRIMARY SCHOOL II,6.14354295,6.78768933,0.11682878,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,9,C.K.C PRIMARY SCHOOL III,6.14336627,6.78773325,0.112331863,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,10,C.K.C. PRIMARY SCHOOL IV,6.14305959,6.78761188,0.133283443,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,11,PIONEER PRIMARY SCHOOL IV (BLOCK B),6.1445,6.7886,0.115358501,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,12,PIONEER PRIMARY SCHOOL V (OPPOSITE HEADMISTRESS OFFICE),6.1445,6.7886,0.115358501,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,13,PIONEER PRIMARY SCHOOL VI (BLOCK C I),6.1445,6.7886,0.115358501,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,14,PIONEER PRIMARY SCHOOL VII (BLOCK C II),6.14266057,6.78766955,0.149170584,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,15,O'CONNOR PRIMARY SCHOOL IV (FRONT OF SKILL ACQUISITION CENTRE),6.1428,6.7903,0.187605756,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,16,O'CONNOR PRIMARY SCHOOL V ( FRONT OF L.G. 2013 PROJECT BUILDING),6.1428,6.7903,0.187605756,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,17,O'CONNOR PRIMARY SCHOOL VI (FRONT OF UBE/RN/2009 BUILDING),6.1428,6.7903,0.187605756,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,18,C.K.C. COLLEGE I (FRONT OF OLD LAWN TENNIS COURT COURT I),6.1428,6.7903,0.187605756,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,19,C.K.C. COLLEGE II (FRONT OF OLD LAWN TENNIS COURT COURT II),6.14232755,6.7906991,0.250883574,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,11 - ODOAKPU I,20,C.K.C. COLLEGE III (FRONT OF BASKET BALL COURT ),6.14235522,6.79077756,0.256893706,11---odoakpu-i-c2,coord-11---odoakpu-i-c2
04 - ANAMBRA,18 - ONITSHA -SOUTH,12 - ODOAKPU II,1,COMMUNITY PRY. SCHOOL I,6.15281401,6.78783584,0.455769495,12---odoakpu-ii-c1,coord-12---odoakpu-ii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,12 - ODOAKPU II,2,COMMUNITY PRY. SCHOOL II,6.15278701,6.78783618,0.453111092,12---odoakpu-ii-c1,coord-12---odoakpu-ii-c1
04 - ANAMBRA,18 - ONITSHA -SOUTH,12 - ODOAKPU II,3,COMMUNITY PRY. SCHOOL III,6.1525,6.7872,0.395621197,12---odoakpu-ii-c1,coord-12---odoakpu-ii-c1
